334	713311
335	705080
336	709436
337	703083
338	707031
339	703104
340	709859
341	707031
342	710582
343	709436
344	706192
345	709436
346	703849
347	713643
348	709436
349	708653
350	709436
351	713643
352	709436
353	708653
354	704105
355	701836
356	709436
357	705984
358	707031
359	709436
360	713643
361	709436
362	704388
363	704105
364	701836
365	709436
366	709386
367	707031
368	709436
369	702017
370	707031
371	712849
372	702165
373	709436
374	706192
375	704639
376	709436
377	712077
378	709436
379	709844
380	714164
381	713311
382	705080
383	709436
384	703083
385	707031
386	701860
387	709436
388	705984
389	707031
390	709436
391	709386
392	707031
393	703640
394	700902
395	708768
396	709436
397	713642
398	707031
399	700902
400	708768
401	709436
402	711889
403	707031
404	709725
405	709436
406	706192
407	709803
408	707097
409	707031
410	703104
411	705500
412	707031
413	703104
414	711021
415	705984
416	712811
417	707031
418	705373
419	709436
420	706192
421	704834
422	709436
423	713071
424	705441
425	714070
426	705851
427	707031
428	710438
429	710441
430	705080
431	709436
432	703083
433	707200
434	709436
435	712077
436	709436
437	709844
438	707031
439	703104
440	709859
441	707031
442	710582
443	709436
444	706192
445	709436
446	707664
447	709436
448	708653
449	707031
450	710177
451	714070
452	705916
453	705441
454	709781
455	704834
456	709436
457	713071
458	707200
459	703057
460	702165
461	707031
462	710177
463	710438
464	711059
465	707200
466	703057
467	707031
468	709725
469	709436
470	706192
471	709803
472	707097
473	707031
474	705631
475	702165
476	709436
477	706192
478	708124
479	702144
480	707031
481	710530
482	707031
483	710543
484	709436
485	713071
486	704639
487	709436
488	706069
489	707031
490	709436
491	710438
492	710530
493	705080
494	709436
495	703083
496	707031
497	703104
498	705500
499	707031
500	703104
501	711021
502	705984
503	710245
504	707031
505	705373
506	709436
507	706192
508	704834
509	709436
510	703083
511	714070
512	705851
513	707200
514	703057
515	712823
516	707031
517	705441
518	707031
519	706252
520	709436
521	703083
522	707200
523	703057
524	707031
525	703104
526	709859
527	707031
528	710582
529	709436
530	706192
531	709436
532	706252
533	709436
534	703083
535	707200
536	703057
537	707031
538	709436
539	707934
540	707200
541	703057
542	707031
543	710177
544	709436
545	705441
546	709436
547	703083
548	707200
549	703057
550	702165
551	707031
552	709725
553	709436
554	706192
555	709803
556	707097
557	707031
558	705373
559	709436
560	706192
561	710582
562	701163
563	707200
564	704089
565	705987
566	707031
567	707200
568	709631
569	707031
570	701860
571	709436
572	706870
573	709436
574	706069
575	707031
576	709436
577	710438
578	709436
579	709844
580	707031
581	709436
582	707934
583	707031
584	710177
