mappingSort	KJVverseID	WLCsort	BHSsort
1462	111	2619	2191
1463	111	2620	2192
1464	111	2621	2194
1465	111	2622	2195
1466	111	2623	2197
1467	112	2635	2199
1468	112	2636	2200
1469	112	2637	2201
1470	112	2638	2202
1471	112	2639	2204
1472	112	2640	2205
1473	112	2641	2207
1474	112	2642	2208
1475	112	2643	2209
1476	113	2654	2211
1477	113	2655	2212
1478	113	2656	2213
1479	113	2657	2214
1480	113	2658	2215
1481	113	2659	2216
1482	113	2660	2217
1483	113	2661	2218
1484	113	2662	2220
1485	113	2663	2221
1486	113	2664	2222
1487	113	2665	2224
1488	113	2666	2225
1489	113	2667	2227
1490	114	2678	2229
1491	114	2679	2230
1492	114	2680	2231
1493	114	2681	2232
1494	114	2682	2233
1495	114	2683	2234
1496	114	2684	2235
1497	114	2685	2237
1498	114	2686	2238
1499	114	2687	2239
1500	114	2688	2241
1501	115	2700	2243
1502	115	2701	2244
1503	115	2702	2245
1504	115	2703	2246
1505	115	2704	2248
1506	115	2705	2249
1507	115	2706	2250
1508	116	2717	2252
1509	116	2718	2253
1510	116	2719	2254
1511	116	2720	2255
1512	116	2721	2256
1513	116	2722	2257
1514	116	2723	2258
1515	116	2724	2259
1516	116	2725	2260
1517	116	2726	2262
1518	116	2727	2263
1519	116	2728	2264
1520	116	2729	2266
1521	116	2730	2267
1522	116	2731	2269
1523	117	2742	2271
1524	117	2743	2272
1525	117	2744	2273
1526	117	2745	2274
1527	117	2746	2275
1528	117	2747	2276
1529	117	2748	2278
1530	117	2749	2279
1531	117	2750	2280
1532	117	2751	2282
1533	118	2763	2284
1534	118	2764	2285
1535	118	2765	2286
1536	118	2766	2287
1537	118	2767	2289
1538	118	2768	2290
1539	118	2769	2291
1540	119	2780	2293
1541	119	2781	2294
1542	119	2782	2295
1543	119	2783	2296
1544	119	2784	2297
1545	119	2785	2298
1546	119	2786	2299
1547	119	2787	2300
1548	119	2788	2302
1549	119	2789	2303
1550	119	2790	2304
1551	119	2791	2306
1552	119	2792	2307
1553	119	2793	2309
1554	120	2804	2311
1555	120	2805	2312
1556	120	2806	2313
1557	120	2807	2314
1558	120	2808	2315
1559	120	2809	2316
1560	120	2810	2318
1561	120	2811	2319
1562	120	2812	2320
1563	120	2813	2322
1564	121	2825	2324
1565	121	2826	2325
1566	121	2827	2326
1567	121	2828	2327
1568	121	2829	2329
1569	121	2830	2330
1570	121	2831	2332
1571	121	2832	2333
1572	121	2833	2334
1573	122	2844	2336
1574	122	2845	2337
1575	122	2846	2338
1576	122	2847	2339
1577	122	2848	2340
1578	122	2849	2341
1579	122	2850	2342
1580	122	2851	2343
1581	122	2852	2345
1582	122	2853	2346
1583	122	2854	2347
1584	122	2855	2349
1585	122	2856	2350
1586	122	2857	2352
1587	123	2868	2354
1588	123	2869	2355
1589	123	2870	2356
1590	123	2871	2357
1591	123	2872	2358
1592	123	2873	2360
1593	123	2874	2361
1594	123	2875	2363
1595	123	2876	2364
1596	123	2877	2365
1597	123	2878	2367
1598	124	2890	2369
1599	124	2891	2370
1600	124	2892	2371
1601	124	2893	2373
1602	124	2894	2374
1603	124	2895	2376
1604	124	2896	2377
1605	124	2897	2379
1606	124	2898	2380
1607	124	2899	2381
1608	125	2910	2383
1609	125	2911	2384
1610	125	2912	2385
1611	125	2913	2386
1612	125	2914	2387
1613	125	2915	2388
1614	125	2916	2389
1615	125	2917	2390
1616	125	2918	2391
1617	125	2919	2393
1618	125	2920	2394
1619	125	2921	2396
1620	126	2932	2398
1621	126	2933	2399
1622	126	2934	2400
1623	126	2935	2401
1624	126	2936	2402
1625	126	2937	2404
1626	126	2938	2405
1627	126	2939	2407
1628	126	2940	2408
1629	126	2941	2409
1630	126	2942	2411
1631	127	2954	2413
1632	127	2955	2414
1633	127	2956	2415
1634	127	2957	2417
1635	127	2958	2418
1636	127	2959	2420
1637	127	2960	2421
1638	127	2961	2422
1639	128	2972	2424
1640	128	2973	2425
1641	128	2974	2426
1642	128	2975	2428
1643	128	2976	2429
1644	128	2977	2430
1645	128	2978	2431
1646	128	2979	2432
1647	128	2980	2433
1648	128	2981	2434
1649	128	2982	2435
1650	128	2983	2437
1651	128	2984	2438
1652	128	2985	2440
1653	129	2996	2442
1654	129	2997	2443
1655	129	2998	2444
1656	129	2999	2445
1657	129	3000	2446
1658	129	3001	2448
1659	129	3002	2449
1660	129	3003	2451
1661	129	3004	2452
1662	129	3005	2453
1663	130	3016	2455
1664	130	3017	2456
1665	130	3018	2457
1666	130	3019	2459
1667	130	3020	2461
1668	130	3021	2462
1669	130	3022	2463
1670	130	3023	2464
1671	130	3024	2465
1672	131	3036	2467
1673	131	3037	2468
1674	131	3038	2469
1675	131	3039	2471
1676	131	3040	2472
1677	131	3041	2474
1678	131	3042	2475
1679	131	3043	2477
1680	131	3044	2478
1681	131	3045	2479
1682	132	3056	2481
1683	132	3057	2482
1684	132	3058	2483
1685	132	3059	2484
1686	132	3060	2485
1687	132	3061	2486
1688	132	3062	2487
1689	132	3063	2489
1690	132	3064	2490
1691	132	3065	2492
1692	132	3066	2493
1693	132	3067	2494
1694	132	3068	2496
1695	132	3069	2497
1696	132	3070	2499
1697	133	3081	2501
1698	133	3082	2502
1699	133	3083	2503
1700	133	3084	2504
1701	133	3085	2505
1702	133	3086	2507
1703	133	3087	2508
1704	133	3088	2510
1705	133	3089	2511
1706	133	3090	2512
1707	133	3091	2514
1708	134	3103	2516
1709	134	3104	2517
1710	134	3105	2518
1711	134	3106	2520
1712	134	3107	2521
1713	134	3108	2523
1714	134	3109	2524
1715	134	3110	2526
1716	134	3111	2527
1717	135	3122	2529
1718	135	3123	2530
1719	135	3124	2531
1720	135	3125	2532
1721	135	3126	2534
1722	135	3127	2535
1723	135	3128	2536
1724	135	3129	2538
1725	135	3130	2541
1726	135	3131	2542
1727	135	3133	2545
1728	135	3134	2546
1729	135	3135	2547
1730	135	3136	2548
1731	136	3147	2550
1732	136	3148	2551
1733	136	3149	2552
1734	136	3150	2553
1735	136	3151	2554
1736	136	3152	2555
1737	136	3153	2556
1738	136	3154	2558
1739	136	3155	2559
1740	136	3156	2561
1741	136	3157	2562
1742	136	3158	2563
1743	136	3159	2565
1744	136	3160	2566
1745	136	3161	2568
1746	137	3172	2570
1747	137	3173	2571
1748	137	3174	2572
1749	137	3175	2573
1750	137	3176	2574
1751	137	3177	2576
1752	137	3178	2577
1753	137	3179	2579
1754	137	3180	2580
1755	137	3181	2581
1756	137	3182	2583
1757	138	3194	2585
1758	138	3195	2586
1759	138	3196	2587
1760	138	3197	2588
1761	138	3198	2589
1762	138	3199	2590
1763	138	3200	2592
1764	138	3201	2593
1765	138	3202	2594
1766	138	3203	2595
1767	138	3204	2596
1768	138	3205	2597
1769	138	3206	2599
1770	138	3207	2600
1771	139	3218	2602
1772	139	3219	2603
1773	139	3220	2604
1774	139	3221	2606
1775	139	3222	2608
1776	139	3223	2609
1777	139	3224	2610
1778	139	3225	2612
1779	139	3226	2614
1780	139	3227	2615
1781	140	3239	2618
1782	140	3240	2619
1783	140	3241	2621
1784	140	3242	2622
1785	140	3243	2623
1786	140	3244	2625
1787	140	3245	2626
1788	140	3246	2627
1789	140	3247	2628
1790	140	3248	2630
1791	140	3250	2632
1792	140	3251	2634
1793	140	3252	2635
1794	140	3253	2636
1795	141	3264	2638
1796	141	3265	2639
1797	141	3266	2640
1798	141	3267	2641
1799	141	3268	2642
1800	141	3269	2645
1801	141	3270	2647
1802	141	3271	2649
1803	141	3272	2651
1804	141	3273	2652
1805	141	3274	2654
1806	141	3275	2655
1807	141	3276	2656
1808	141	3277	2658
1809	141	3278	2659
1810	142	3289	2661
1811	142	3290	2662
1812	142	3291	2665
1813	142	3292	2668
1814	142	3293	2670
1815	142	3294	2672
1816	142	3295	2673
1817	142	3296	2674
1818	142	3297	2675
1819	142	3298	2676
1820	142	3299	2677
1821	142	3300	2679
1822	142	3301	2680
1823	142	3302	2681
1824	142	3303	2683
1825	142	3304	2685
1826	142	3306	2687
1827	142	3307	2689
1828	142	3308	2690
1829	142	3309	2692
1830	142	3310	2693
1831	142	3311	2695
1832	143	3323	2697
1833	143	3324	2698
1834	143	3325	2699
1835	143	3326	2700
1836	143	3327	2701
1837	143	3328	2703
1838	143	3329	2706
1839	143	3330	2708
1840	143	3331	2709
1841	143	3332	2710
1842	143	3333	2711
1843	143	3334	2712
1844	143	3335	2713
1845	143	3336	2714
1846	143	3337	2716
1847	144	3348	2718
1848	144	3349	2719
1849	144	3350	2720
1850	144	3351	2721
1851	144	3352	2722
1852	144	3353	2724
1853	144	3354	2727
1854	144	3355	2729
1855	144	3356	2730
1856	144	3357	2731
1857	145	3368	2733
1858	145	3369	2734
1859	145	3370	2735
1860	145	3371	2736
1861	145	3372	2738
1862	145	3373	2739
1863	145	3374	2740
1864	145	3375	2742
1865	145	3376	2743
1866	145	3377	2745
1867	145	3378	2747
1868	145	3379	2748
1869	145	3380	2749
1870	145	3381	2750
1871	145	3382	2751
1872	145	3383	2753
1873	145	3384	2754
1874	145	3385	2756
1875	145	3386	2757
1876	145	3387	2758
1877	145	3388	2759
1878	145	3389	2760
1879	146	3400	2762
1880	146	3401	2763
1881	146	3402	2764
1882	146	3403	2766
1883	146	3404	2767
1884	147	3416	2768
1885	147	3417	2769
1886	147	3418	2770
1887	147	3419	2771
1888	147	3420	2772
1889	147	3421	2773
1890	147	3422	2774
1891	147	3423	2775
1892	147	3424	2777
1893	147	3425	2778
1894	147	3426	2780
1895	147	3427	2781
1896	147	3428	2782
1897	148	3439	2784
1898	148	3440	2785
1899	148	3441	2786
1900	148	3442	2787
1901	148	3443	2788
1902	148	3444	2789
1903	148	3445	2790
1904	148	3446	2791
1905	148	3447	2793
1906	148	3448	2794
1907	149	3459	2796
1908	149	3460	2798
1909	149	3461	2800
1910	149	3462	2802
1911	149	3463	2804
1912	149	3464	2806
1913	149	3465	2807
1914	150	3476	2809
1915	150	3477	2810
1916	150	3478	2811
1917	150	3479	2813
1918	150	3480	2815
1919	150	3481	2816
1920	150	3482	2817
1921	150	3483	2818
1922	150	3484	2819
1923	150	3485	2820
1924	150	3486	2821
1925	150	3487	2822
1926	150	3488	2823
1927	150	3489	2825
1928	151	3501	2827
1929	151	3502	2828
1930	151	3503	2830
1931	151	3504	2831
1932	151	3505	2832
1933	151	3506	2833
1934	151	3507	2834
1935	151	3508	2836
1936	151	3509	2837
1937	151	3510	2838
1938	151	3511	2840
1939	151	3512	2841
1940	151	3513	2843
1941	151	3514	2845
1942	151	3515	2846
1943	151	3516	2847
1944	151	3517	2849
1945	152	3528	2850
1946	152	3530	2852
1947	152	3531	2853
1948	152	3532	2854
1949	152	3533	2855
1950	152	3534	2856
1951	152	3535	2857
1952	152	3536	2859
1953	152	3537	2861
1954	152	3538	2862
1955	152	3539	2864
1956	152	3540	2867
1957	152	3541	2870
1958	153	3552	2872
1959	153	3553	2873
1960	153	3554	2874
1961	153	3555	2875
1962	153	3556	2876
1963	153	3557	2877
1964	153	3558	2878
1965	153	3559	2879
1966	153	3560	2881
1967	153	3561	2882
1968	153	3562	2883
1969	153	3563	2884
1970	153	3564	2886
1971	153	3565	2887
1972	153	3566	2888
1973	154	3577	2889
1974	154	3578	2890
1975	154	3579	2893
1976	154	3580	2895
1977	154	3581	2896
1978	154	3582	2897
1979	154	3583	2900
1980	154	3584	2902
1981	154	3585	2904
1982	154	3586	2906
1983	154	3587	2907
1984	154	3588	2908
1985	154	3589	2909
1986	154	3590	2911
1987	154	3591	2912
1988	155	3602	2914
1989	155	3603	2915
1990	155	3604	2916
1991	155	3605	2917
1992	155	3606	2919
1993	155	3607	2920
1994	155	3608	2921
1995	155	3609	2923
1996	155	3610	2925
1997	155	3611	2926
1998	155	3612	2927
1999	155	3613	2928
2000	155	3615	2930
2001	155	3616	2931
2002	155	3617	2933
2003	155	3618	2935
2004	155	3619	2936
2005	155	3620	2937
2006	155	3621	2940
2007	155	3622	2941
2008	156	3633	2943
2009	156	3634	2944
2010	156	3635	2945
2011	156	3636	2946
2012	156	3637	2948
2013	156	3638	2949
2014	156	3639	2951
2015	156	3640	2952
2016	156	3641	2954
2017	156	3642	2956
2018	156	3643	2958
2019	156	3644	2959
2020	156	3645	2960
2021	157	3656	2963
2022	157	3657	2965
2023	157	3658	2967
2024	157	3659	2968
2025	157	3660	2969
2026	157	3661	2971
2027	157	3662	2972
2028	157	3663	2973
2029	157	3664	2975
2030	157	3665	2977
2031	157	3666	2978
2032	157	3667	2979
2033	157	3668	2981
2034	157	3669	2982
2035	158	3680	2985
2036	158	3681	2987
2037	158	3683	2991
2038	158	3684	2993
2039	158	3685	2995
2040	158	3686	2996
2041	158	3687	2998
2042	158	3688	3000
2043	158	3689	3001
2044	158	3690	3003
2045	158	3691	3004
2046	158	3692	3005
2047	158	3693	3007
2048	159	3704	3009
2049	159	3705	3010
2050	159	3707	3013
2051	159	3708	3014
2052	159	3709	3015
2053	159	3710	3016
2054	159	3711	3018
2055	159	3712	3019
2056	159	3713	3021
2057	159	3716	3026
2058	160	3727	3028
2059	160	3728	3029
2060	160	3729	3031
2061	160	3730	3032
2062	160	3731	3033
2063	160	3732	3034
2064	160	3733	3035
2065	160	3734	3036
2066	160	3735	3037
2067	161	3747	3039
2068	161	3748	3040
2069	161	3749	3042
2070	161	3750	3043
2071	161	3751	3044
2072	161	3752	3046
2073	161	3753	3047
2074	161	3754	3048
2075	161	3755	3050
2076	161	3756	3051
2077	161	3757	3052
2078	161	3758	3053
2079	161	3759	3054
2080	161	3760	3056
2081	161	3761	3059
2082	161	3762	3061
2083	162	3773	3063
2084	162	3774	3065
2085	162	3775	3067
2086	162	3776	3068
2087	162	3778	3070
2088	162	3779	3071
2089	162	3780	3072
2090	162	3781	3074
2091	162	3783	3078
2092	162	3784	3079
2093	162	3785	3080
2094	162	3786	3081
2095	162	3787	3082
2096	162	3788	3083
2097	162	3789	3084
2098	162	3790	3086
2099	163	3801	3087
2100	163	3802	3089
2101	163	3803	3091
2102	163	3804	3092
2103	163	3805	3093
2104	163	3806	3094
2105	163	3807	3096
2106	163	3808	3098
2107	163	3809	3099
2108	163	3810	3100
2109	163	3811	3101
2110	163	3812	3102
2111	163	3813	3104
2112	164	3824	3105
2113	164	3825	3107
2114	164	3826	3108
2115	164	3827	3109
2116	164	3828	3110
2117	164	3829	3111
2118	164	3830	3112
2119	164	3831	3114
2120	164	3832	3115
2121	164	3833	3116
2122	164	3834	3118
2123	164	3835	3119
2124	164	3836	3121
2125	164	3837	3122
2126	164	3838	3123
2127	164	3839	3125
2128	164	3840	3126
2129	164	3841	3127
2130	164	3842	3129
2131	164	3843	3130
2132	164	3844	3132
2133	165	3855	3134
2134	165	3856	3135
2135	165	3857	3137
2136	165	3858	3138
2137	165	3859	3139
2138	165	3860	3140
2139	166	3871	3142
2140	166	3872	3143
2141	166	3873	3144
2142	166	3874	3145
2143	166	3875	3146
2144	166	3876	3149
2145	166	3877	3150
2146	166	3878	3151
2147	166	3879	3152
2148	166	3880	3154
2149	167	3891	3156
2150	167	3892	3157
2151	167	3893	3159
2152	167	3894	3161
2153	167	3895	3163
2154	167	3896	3164
2155	167	3897	3165
2156	167	3898	3166
2157	167	3899	3168
2158	167	3900	3170
2159	167	3901	3171
2160	167	3902	3173
2161	168	3914	3176
2162	168	3915	3178
2163	168	3917	3182
2164	168	3918	3183
2165	168	3919	3184
2166	168	3920	3185
2167	168	3922	3189
2168	168	3923	3191
2169	168	3924	3192
2170	168	3925	3193
2171	168	3926	3194
2172	168	3927	3196
2173	169	3938	3197
2174	169	3939	3198
2175	169	3940	3199
2176	169	3941	3200
2177	169	3942	3201
2178	169	3943	3202
2179	169	3944	3204
2180	169	3945	3205
2181	169	3946	3207
2182	169	3947	3209
2183	169	3948	3210
2184	169	3949	3211
2185	169	3950	3212
2186	169	3951	3213
2187	170	3962	3215
2188	170	3963	3217
2189	170	3964	3219
2190	170	3965	3221
2191	170	3966	3223
2192	170	3967	3224
2193	170	3968	3225
2194	170	3969	3227
2195	171	3980	3229
2196	171	3981	3230
2197	171	3982	3231
2198	171	3983	3232
2199	171	3984	3234
2200	171	3985	3235
2201	171	3986	3238
2202	171	3987	3240
2203	171	3988	3242
2204	171	3989	3243
2205	171	3990	3244
2206	171	3991	3247
2207	171	3992	3250
2208	171	3993	3252
2209	171	3994	3253
2210	171	3995	3254
2211	171	3996	3255
2212	171	3997	3256
2213	171	3998	3257
2214	171	3999	3259
2215	171	4000	3261
2216	171	4001	3262
2217	172	4012	3264
2218	172	4013	3266
2219	172	4014	3267
2220	172	4015	3269
2221	172	4016	3270
2222	172	4017	3271
2223	172	4018	3273
2224	172	4019	3274
2225	173	4030	3276
2226	173	4031	3278
2227	173	4032	3280
2228	173	4033	3281
2229	173	4034	3282
2230	173	4035	3284
2231	173	4036	3286
2232	173	4037	3288
2233	173	4038	3289
2234	173	4039	3290
2235	173	4040	3292
2236	173	4041	3293
2237	173	4042	3295
2238	173	4043	3296
2239	173	4044	3297
2240	173	4045	3298
2241	173	4046	3299
2242	173	4047	3301
2243	174	4058	3302
2244	174	4059	3304
2245	174	4060	3306
2246	174	4061	3308
2247	174	4062	3310
2248	174	4063	3312
2249	174	4064	3314
2250	174	4065	3316
2251	174	4066	3318
2252	174	4067	3320
2253	174	4068	3321
2254	174	4069	3323
2255	174	4070	3325
2256	174	4071	3327
2257	174	4072	3329
2258	174	4073	3331
2259	174	4074	3332
2260	174	4075	3333
2261	174	4076	3334
2262	174	4077	3335
2263	175	4088	3337
2264	175	4089	3338
2265	175	4090	3339
2266	175	4091	3340
2267	175	4092	3342
2268	175	4093	3343
2269	175	4094	3344
2270	175	4095	3346
2271	175	4096	3348
2272	175	4097	3349
2273	175	4099	3351
2274	175	4100	3352
2275	176	4111	3355
2276	176	4112	3356
2277	176	4113	3358
2278	176	4114	3360
2279	176	4115	3361
2280	176	4116	3362
2281	176	4117	3364
2282	176	4118	3365
2283	176	4119	3366
2284	176	4120	3367
2285	176	4121	3369
2286	176	4122	3370
2287	176	4123	3371
2288	177	4134	3373
2289	177	4135	3375
2290	177	4136	3376
2291	177	4137	3377
2292	177	4138	3378
2293	177	4139	3380
2294	177	4140	3382
2295	177	4141	3384
2296	177	4142	3386
2297	177	4143	3387
2298	177	4144	3389
2299	177	4145	3391
2300	177	4146	3393
2301	177	4147	3395
2302	178	4158	3397
2303	178	4159	3399
2304	178	4160	3401
2305	178	4161	3402
2306	178	4162	3403
2307	178	4163	3405
2308	178	4164	3407
2309	178	4165	3409
2310	178	4166	3410
2311	178	4167	3411
2312	178	4168	3413
2313	179	4179	3416
2314	179	4180	3417
2315	179	4181	3418
2316	179	4182	3419
2317	179	4183	3420
2318	179	4184	3422
2319	179	4185	3424
2320	179	4186	3425
2321	179	4187	3427
2322	179	4188	3429
2323	179	4189	3430
2324	179	4190	3431
2325	179	4191	3432
2326	179	4192	3434
2327	180	4203	3435
2328	180	4204	3436
2329	180	4205	3437
2330	180	4206	3440
2331	180	4207	3441
2332	180	4208	3443
2333	180	4209	3445
2334	180	4210	3447
2335	181	4221	3449
2336	181	4222	3450
2337	181	4223	3451
2338	181	4224	3453
2339	181	4225	3454
2340	181	4226	3456
2341	181	4227	3459
2342	181	4228	3463
2343	181	4229	3467
2344	181	4230	3470
2345	181	4231	3472
2346	181	4232	3474
2347	181	4233	3475
2348	181	4234	3477
2349	181	4235	3479
2350	181	4236	3481
2351	182	4247	3482
2352	182	4248	3483
2353	182	4249	3484
2354	182	4250	3485
2355	182	4251	3486
2356	182	4252	3488
2357	182	4253	3490
2358	182	4254	3491
2359	182	4255	3494
2360	182	4256	3495
2361	183	4267	3497
2362	183	4268	3498
2363	183	4269	3499
2364	183	4270	3501
2365	183	4271	3502
2366	183	4272	3503
2367	183	4273	3504
2368	183	4274	3506
2369	183	4275	3508
2370	183	4276	3509
2371	183	4277	3510
2372	183	4278	3511
2373	183	4279	3512
2374	183	4280	3514
2375	183	4281	3515
2376	183	4282	3517
2377	183	4283	3519
2378	183	4285	3522
2379	183	4286	3524
2380	183	4287	3525
2381	183	4288	3526
2382	183	4289	3528
2383	183	4290	3529
2384	183	4291	3532
2385	184	4302	3534
2386	184	4303	3536
2387	184	4304	3537
2388	184	4305	3539
2389	184	4306	3540
2390	184	4307	3542
2391	184	4308	3543
2392	185	4319	3545
2393	185	4320	3546
2394	185	4321	3547
2395	185	4322	3548
2396	185	4323	3550
2397	185	4324	3551
2398	185	4325	3553
2399	185	4326	3555
2400	185	4327	3556
2401	185	4328	3558
2402	185	4329	3559
2403	185	4330	3560
2404	185	4331	3563
2405	185	4332	3565
2406	185	4333	3566
2407	185	4334	3567
2408	185	4335	3568
2409	185	4336	3570
2410	185	4337	3572
2411	185	4338	3574
2412	186	4349	3576
2413	186	4350	3577
2414	186	4351	3578
2415	186	4352	3580
2416	186	4353	3582
2417	186	4354	3584
2418	186	4355	3586
2419	186	4357	3589
2420	187	4368	3591
2421	187	4369	3593
2422	187	4370	3595
2423	187	4371	3597
2424	187	4372	3598
2425	187	4373	3600
2426	187	4374	3602
2427	187	4375	3604
2428	187	4376	3606
2429	187	4377	3607
2430	187	4378	3609
2431	187	4379	3610
2432	188	4390	3612
2433	188	4391	3614
2434	188	4392	3617
2435	188	4393	3619
2436	188	4394	3621
2437	188	4395	3622
2438	188	4396	3623
2439	188	4397	3626
2440	188	4398	3627
2441	188	4399	3628
2442	188	4400	3629
2443	189	4411	3632
2444	189	4412	3633
2445	189	4413	3634
2446	189	4414	3636
2447	189	4415	3637
2448	189	4416	3639
2449	189	4417	3641
2450	189	4418	3644
2451	189	4419	3646
2452	189	4420	3649
2453	189	4421	3650
2454	189	4422	3651
2455	189	4423	3653
2456	190	4434	3655
2457	190	4435	3657
2458	190	4436	3658
2459	190	4437	3659
2460	190	4438	3661
2461	190	4439	3662
2462	190	4440	3663
2463	190	4441	3664
2464	190	4442	3666
2465	190	4443	3667
2466	190	4444	3668
2467	191	4455	3670
2468	191	4456	3671
2469	191	4457	3673
2470	191	4458	3675
2471	191	4459	3676
2472	191	4460	3678
2473	191	4461	3679
2474	191	4462	3680
2475	191	4463	3682
2476	191	4464	3684
2477	191	4465	3686
2478	192	4476	3688
2479	192	4477	3689
2480	192	4478	3691
2481	192	4479	3693
2482	192	4480	3695
2483	192	4481	3697
2484	192	4482	3699
2485	192	4483	3701
2486	192	4484	3702
2487	192	4485	3704
2488	193	4496	3706
2489	193	4497	3707
2490	193	4498	3709
2491	193	4499	3710
2492	193	4500	3712
2493	193	4501	3713
2494	193	4502	3715
2495	193	4503	3716
2496	193	4504	3717
2497	193	4505	3719
2498	193	4506	3720
2499	193	4507	3721
2500	193	4508	3722
2501	193	4509	3723
2502	193	4510	3724
2503	193	4511	3726
2504	193	4512	3728
2505	193	4513	3729
2506	193	4514	3731
2507	193	4515	3733
2508	193	4516	3734
2509	193	4517	3735
2510	193	4518	3736
2511	193	4519	3738
2512	194	4530	3740
2513	194	4531	3741
2514	194	4532	3742
2515	194	4533	3743
2516	194	4534	3744
2517	194	4535	3746
2518	194	4536	3747
2519	194	4537	3748
2520	194	4538	3750
2521	194	4540	3753
2522	195	4551	3755
2523	195	4552	3756
2524	195	4553	3758
2525	195	4554	3760
2526	195	4555	3761
2527	195	4556	3763
2528	195	4557	3764
2529	195	4558	3765
2530	195	4559	3766
2531	195	4560	3768
2532	195	4561	3770
2533	195	4562	3771
2534	195	4563	3772
2535	195	4564	3773
2536	195	4565	3775
2537	195	4566	3777
2538	195	4567	3779
2539	196	4578	3781
2540	196	4579	3782
2541	196	4580	3783
2542	196	4581	3784
2543	196	4582	3785
2544	196	4583	3787
2545	196	4584	3788
2546	196	4585	3790
2547	196	4586	3792
2548	196	4587	3793
2549	196	4588	3794
2550	196	4589	3795
2551	196	4590	3796
2552	197	4601	3798
2553	197	4602	3800
2554	197	4603	3802
2555	197	4604	3803
2556	197	4605	3804
2557	197	4606	3807
2558	197	4607	3809
2559	197	4608	3812
2560	197	4609	3813
2561	197	4610	3815
2562	197	4611	3817
2563	197	4612	3819
2564	197	4613	3821
2565	197	4614	3822
2566	197	4615	3823
2567	197	4616	3824
2568	197	4617	3826
2569	197	4618	3828
2570	197	4619	3830
